Date,SKU,SKU_Name_x,Demand,Forecast_Demand,SKU_Name_y
2025-02-17,TOYS-001,Building Blocks Set,12.0,14.822315053143464,
2025-02-17,TOOL-003,Adjustable Wrench,14.0,13.400576399858055,
2025-02-17,TOOL-001,Screwdriver Set,13.0,14.937564079295292,
2025-02-17,SPRT-003,Resistance Bands,14.0,14.136997446189635,
2025-02-17,SPRT-002,Dumbbell Pair 5kg,16.0,14.013851395327244,
2025-02-17,SPRT-001,Yoga Mat,12.0,13.700731105901475,
2025-02-17,SOFT-003,VPN Subscription,13.0,13.210544813727749,
2025-02-17,SOFT-002,Office Suite,11.0,13.364497784462827,
2025-02-17,PETS-003,Pet Collar,15.0,13.893434079971678,
2025-02-17,PETS-002,Cat Litter 5kg,15.0,13.918752732373708,
2025-02-17,PETS-001,Dry Dog Food 2kg,14.0,14.06351353624006,
2025-02-17,PCAR-002,Razor 5-Blade,14.0,14.606695639229866,
2025-02-17,HOMK-001,Non-stick Pan 28cm,11.0,13.29660324250979,
2025-02-17,APPL-001,Air Fryer 5L,16.0,14.102873239919152,
2025-02-17,HLTH-002,Digital Thermometer,11.0,14.142929239266252,
2025-02-17,BOOK-003,Self-Help Guide,13.0,14.26957284960038,
2025-02-17,BOOK-001,Fiction Novel,15.0,13.401793841552951,
2025-02-17,BEAU-003,Hair Serum 100ml,12.0,14.816604067195197,
2025-02-17,BEAU-002,Lipstick Set,12.0,15.101844970441109,
2025-02-17,BEAU-001,Face Moisturiser,15.0,14.727056283156196,
2025-02-17,CLTH-001,Denim Jacket,12.0,10.457569299332883,
2025-02-17,BABY-003,Baby Wipes 80ct,16.0,13.384597788817173,
2025-02-17,BABY-001,Baby Monitor,14.0,13.631439993520116,
2025-02-17,AUTO-003,Car Seat Organiser,15.0,13.194137666884432,
2025-02-17,AUTO-002,Tyre Inflator,11.0,13.371260354320848,
2025-02-17,AUTO-001,Dash Cam HD,14.0,13.448904009261652,
2025-02-17,APPL-003,Hand Blender,14.0,13.533365189179817,
2025-02-17,APPL-002,Microwave Oven 20L,15.0,14.005525440237744,
2025-02-17,BABY-002,Nappy Pack 40,15.0,12.74838395160702,
2025-02-17,CLTH-002,Cotton T-Shirt,9.0,11.150232563342426,
2025-02-17,HLTH-003,First Aid Kit,16.0,13.049636356986504,
2025-02-17,DIY0-001,Power Drill,13.0,13.324562866582214,
2025-02-17,HLTH-001,Vitamin C 60 Tablets,13.0,14.23892315041976,
2025-02-17,GROC-003,Pasta 500g,22.0,21.17248429790025,
2025-02-17,GROC-002,Cooking Oil 1L,20.0,19.12041440799311,
2025-02-17,GROC-001,Ground Coffee 500g,23.0,19.785840088947914,
2025-02-17,CLTH-003,Formal Trousers,12.0,10.774762342976054,
2025-02-17,GRDN-002,Plant Pots Set,14.0,12.96287971753647,
2025-02-17,GRDN-001,Garden Hose 20m,15.0,13.872404833760925,
2025-02-17,GRDN-003,Pruning Shears,11.0,12.455402924193208,
2025-02-17,FURN-002,Bookshelf 5-Tier,13.0,13.593230918391397,
2025-02-17,FURN-001,Office Chair,12.0,13.612154103317902,
2025-02-17,ELEC-003,Wireless Charger,9.0,8.313949009386022,
2025-02-17,ELEC-002,USB-C Hub 7-Port,7.0,8.638052831116038,
2025-02-17,ELEC-001,Bluetooth Speaker,8.0,7.947176915103191,
2025-02-17,DIY0-003,Adhesive Tape Pack,11.0,13.16737200263144,
2025-02-17,DIY0-002,Sandpaper Pack,15.0,14.171455460645564,
2025-02-17,FURN-003,Bedside Table,16.0,14.075367233279028,
2025-02-18,OUTD-002,Sleeping Bag,11.0,13.3349789841381,
2025-02-18,OUTD-001,Camping Tent 2P,15.0,13.746806111023169,
2025-02-18,OFFC-003,Desk Organiser,11.0,14.873844661117788,
2025-02-18,OFFC-002,Ballpoint Pens 10pk,16.0,13.91574513941188,
2025-02-18,OFFC-001,A4 Paper Ream,15.0,13.123398618786052,
2025-02-18,MUSC-003,Digital Piano,12.0,13.393828372353074,
2025-02-18,JWLY-001,Silver Necklace,14.0,13.668517953585912,
2025-02-18,MUSC-001,Acoustic Guitar,11.0,13.802315779336285,
2025-02-18,MOVI-003,Popcorn Maker,13.0,14.759811630907077,
2025-02-18,MOVI-002,Streaming Voucher,13.0,14.212447939706902,
2025-02-18,MOVI-001,Action DVD Pack,11.0,13.362582414106509,
2025-02-18,JWLY-003,Pearl Bracelet,14.0,14.39125186466296,
2025-02-18,JWLY-002,Gold Earrings,12.0,13.717974297112956,
2025-02-18,OUTD-003,Hiking Socks 3-Pack,16.0,13.832949336599498,
2025-02-18,MUSC-002,DJ Headphones,13.0,13.407335557083936,
2025-02-18,PCAR-001,Electric Toothbrush,15.0,13.49298700977955,
2025-02-18,SPRT-001,Yoga Mat,12.0,13.138058294691298,
2025-02-18,PCAR-003,Shampoo 400ml,15.0,14.054001516856212,
2025-02-18,HOMK-003,Cutting Board,15.0,13.911724708381778,
2025-02-18,TOYS-003,Jigsaw Puzzle 500pc,16.0,14.358151525477064,
2025-02-18,TOYS-002,Remote Control Car,14.0,13.995999227423962,
2025-02-18,TOYS-001,Building Blocks Set,16.0,13.155311061819514,
2025-02-18,TOOL-003,Adjustable Wrench,14.0,13.876711845548355,
2025-02-18,TOOL-001,Screwdriver Set,14.0,13.974099747132597,
2025-02-18,SPRT-003,Resistance Bands,13.0,13.621754414392472,
2025-02-18,SPRT-002,Dumbbell Pair 5kg,15.0,13.92566055013776,
2025-02-18,SOFT-003,VPN Subscription,15.0,12.666385907542171,
2025-02-18,SOFT-002,Office Suite,12.0,13.211943661900476,
2025-02-18,PETS-003,Pet Collar,12.0,14.103806137452583,
2025-02-18,PETS-002,Cat Litter 5kg,11.0,14.39420165177464,
2025-02-18,PETS-001,Dry Dog Food 2kg,11.0,13.56602617280731,
2025-02-18,PCAR-002,Razor 5-Blade,15.0,14.376513926378047,
2025-02-18,HOMK-002,Knife Set 5pc,12.0,13.018018626678858,
2025-02-18,HOMK-001,Non-stick Pan 28cm,11.0,14.172558595880025,
2025-02-18,APPL-001,Air Fryer 5L,11.0,14.14085681335298,
2025-02-18,CLTH-001,Denim Jacket,11.0,10.895077779577676,
2025-02-18,BOOK-003,Self-Help Guide,13.0,13.552970835219826,
2025-02-18,BOOK-001,Fiction Novel,11.0,14.12409862811378,
2025-02-18,BEAU-003,Hair Serum 100ml,13.0,14.434204310546663,
2025-02-18,BEAU-002,Lipstick Set,13.0,14.48885400730369,
2025-02-18,BABY-003,Baby Wipes 80ct,14.0,14.396689560664363,
2025-02-18,BABY-002,Nappy Pack 40,14.0,13.25550837737316,
2025-02-18,BABY-001,Baby Monitor,14.0,13.326722146720964,
2025-02-18,AUTO-003,Car Seat Organiser,11.0,13.31789943941833,
2025-02-18,AUTO-002,Tyre Inflator,12.0,14.19083531109315,
2025-02-18,AUTO-001,Dash Cam HD,12.0,13.058972120206766,
2025-02-18,APPL-003,Hand Blender,14.0,14.311496941517197,
2025-02-18,APPL-002,Microwave Oven 20L,15.0,14.375547404083523,
2025-02-18,HLTH-003,First Aid Kit,15.0,14.199592713049146,
2025-02-18,CLTH-002,Cotton T-Shirt,12.0,11.11054671650756,
2025-02-18,CLTH-003,Formal Trousers,10.0,11.116584579909064,
2025-02-18,BEAU-001,Face Moisturiser,15.0,14.298250052386734,
2025-02-18,DIY0-002,Sandpaper Pack,17.0,14.104623598601142,
2025-02-18,DIY0-001,Power Drill,14.0,13.150430088924184,
2025-02-18,HLTH-001,Vitamin C 60 Tablets,14.0,14.274604157328737,
2025-02-18,GROC-003,Pasta 500g,17.0,19.363960220024573,
2025-02-18,GROC-002,Cooking Oil 1L,21.0,19.08951420276813,
2025-02-18,GROC-001,Ground Coffee 500g,16.0,19.45990699595506,
2025-02-18,GRDN-003,Pruning Shears,16.0,13.511968106267584,
2025-02-18,GRDN-002,Plant Pots Set,11.0,13.124628777522618,
2025-02-18,GRDN-001,Garden Hose 20m,14.0,13.453187772810166,
2025-02-18,HLTH-002,Digital Thermometer,11.0,14.787386884699746,
2025-02-18,FURN-002,Bookshelf 5-Tier,16.0,14.101914122724091,
2025-02-18,FURN-001,Office Chair,14.0,15.139669927781888,
2025-02-18,ELEC-003,Wireless Charger,7.0,8.361760990921749,
2025-02-18,ELEC-002,USB-C Hub 7-Port,9.0,8.160153261275807,
2025-02-18,ELEC-001,Bluetooth Speaker,7.0,7.783107267375704,
2025-02-18,DIY0-003,Adhesive Tape Pack,15.0,13.614713094141203,
2025-02-18,FURN-003,Bedside Table,11.0,12.989730263500498,
2025-02-19,OUTD-003,Hiking Socks 3-Pack,14.0,13.43955662202872,
2025-02-19,OUTD-002,Sleeping Bag,11.0,13.581660461915734,
2025-02-19,OUTD-001,Camping Tent 2P,11.0,13.213678691199744,
2025-02-19,OFFC-003,Desk Organiser,17.0,14.568606119359185,
2025-02-19,OFFC-002,Ballpoint Pens 10pk,14.0,14.112339815789756,
2025-02-19,OFFC-001,A4 Paper Ream,11.0,13.31359474974529,
2025-02-19,MUSC-003,Digital Piano,11.0,13.71228893384796,
2025-02-19,MUSC-002,DJ Headphones,15.0,13.78906512018383,
2025-02-19,MOVI-001,Action DVD Pack,14.0,13.638230633873649,
2025-02-19,MOVI-003,Popcorn Maker,11.0,14.159130399733275,
2025-02-19,MOVI-002,Streaming Voucher,12.0,15.03142365071677,
2025-02-19,JWLY-003,Pearl Bracelet,15.0,14.105445364873386,
2025-02-19,JWLY-002,Gold Earrings,14.0,13.280297683834531,
2025-02-19,JWLY-001,Silver Necklace,16.0,13.877210449643089,
2025-02-19,HOMK-003,Cutting Board,16.0,13.7307536980195,
2025-02-19,MUSC-001,Acoustic Guitar,12.0,13.837449214489611,
2025-02-19,PCAR-001,Electric Toothbrush,16.0,14.358230948016324,
2025-02-19,HOMK-002,Knife Set 5pc,13.0,12.71328236622943,
2025-02-19,PCAR-003,Shampoo 400ml,13.0,14.387225571643052,
2025-02-19,TOYS-003,Jigsaw Puzzle 500pc,11.0,14.223083712451638,
2025-02-19,TOYS-002,Remote Control Car,16.0,14.358427647118116,
2025-02-19,TOYS-001,Building Blocks Set,13.0,14.041285455828689,
2025-02-19,TOOL-003,Adjustable Wrench,12.0,13.248127747938778,
2025-02-19,TOOL-001,Screwdriver Set,14.0,13.429667033369167,
2025-02-19,SPRT-003,Resistance Bands,12.0,13.773828594840664,
2025-02-19,SPRT-002,Dumbbell Pair 5kg,16.0,13.17080859074121,
2025-02-19,SPRT-001,Yoga Mat,12.0,13.718739442792987,
2025-02-19,SOFT-003,VPN Subscription,14.0,13.79216381832022,
2025-02-19,SOFT-002,Office Suite,13.0,13.468909779672051,
2025-02-19,PETS-003,Pet Collar,14.0,15.012068205813335,
2025-02-19,PETS-002,Cat Litter 5kg,13.0,13.347990905792113,
2025-02-19,PETS-001,Dry Dog Food 2kg,11.0,13.611833807030129,
2025-02-19,PCAR-002,Razor 5-Blade,16.0,14.394131696323315,
2025-02-19,HOMK-001,Non-stick Pan 28cm,14.0,13.580385392854827,
2025-02-19,APPL-001,Air Fryer 5L,15.0,13.854180360462411,
2025-02-19,HLTH-002,Digital Thermometer,16.0,14.013142442559936,
2025-02-19,BOOK-003,Self-Help Guide,14.0,13.705196385621846,
2025-02-19,BOOK-001,Fiction Novel,16.0,14.437556334893626,
2025-02-19,BEAU-003,Hair Serum 100ml,11.0,14.032755125526412,
2025-02-19,BEAU-002,Lipstick Set,11.0,14.210493753341392,
2025-02-19,BABY-003,Baby Wipes 80ct,12.0,13.50857419568872,
2025-02-19,CLTH-001,Denim Jacket,11.0,11.294481022824204,
2025-02-19,BABY-002,Nappy Pack 40,16.0,13.508544288416596,
2025-02-19,AUTO-003,Car Seat Organiser,15.0,14.269888085813005,
2025-02-19,AUTO-002,Tyre Inflator,12.0,13.389530285016551,
2025-02-19,AUTO-001,Dash Cam HD,14.0,11.917708905935909,
2025-02-19,APPL-003,Hand Blender,14.0,13.796994060560944,
2025-02-19,APPL-002,Microwave Oven 20L,15.0,14.250408510192438,
2025-02-19,HLTH-003,First Aid Kit,14.0,13.72178945746527,
2025-02-19,BABY-001,Baby Monitor,13.0,13.821936059255888,
2025-02-19,CLTH-002,Cotton T-Shirt,9.0,11.328003279302049,
2025-02-19,BEAU-001,Face Moisturiser,15.0,14.193259121137151,
2025-02-19,DIY0-001,Power Drill,15.0,13.517266107707384,
2025-02-19,HLTH-001,Vitamin C 60 Tablets,15.0,13.50995469469252,
2025-02-19,CLTH-003,Formal Trousers,11.0,11.800004001350462,
2025-02-19,GROC-003,Pasta 500g,17.0,20.439074105153487,
2025-02-19,GROC-002,Cooking Oil 1L,22.0,20.29667566901724,
2025-02-19,GROC-001,Ground Coffee 500g,20.0,19.667401755399663,
2025-02-19,GRDN-003,Pruning Shears,14.0,13.626094515708076,
2025-02-19,GRDN-001,Garden Hose 20m,15.0,14.282124066528954,
2025-02-19,FURN-003,Bedside Table,15.0,13.538187370806869,
2025-02-19,GRDN-002,Plant Pots Set,12.0,12.962883008387688,
2025-02-19,FURN-001,Office Chair,12.0,14.286335131399348,
2025-02-19,ELEC-003,Wireless Charger,6.0,8.203651694082627,
2025-02-19,ELEC-002,USB-C Hub 7-Port,7.0,7.7013011133724225,
2025-02-19,ELEC-001,Bluetooth Speaker,7.0,8.032630073630052,
2025-02-19,DIY0-003,Adhesive Tape Pack,14.0,13.535773051913823,
2025-02-19,DIY0-002,Sandpaper Pack,14.0,14.066356424391811,
2025-02-19,FURN-002,Bookshelf 5-Tier,12.0,13.650671305389396,
2025-02-20,OUTD-002,Sleeping Bag,14.0,13.034073786005807,
2025-02-20,MUSC-003,Digital Piano,12.0,12.93026476483896,
2025-02-20,OUTD-001,Camping Tent 2P,14.0,13.53013483140036,
2025-02-20,OFFC-003,Desk Organiser,15.0,14.390318099875552,
2025-02-20,OFFC-002,Ballpoint Pens 10pk,14.0,13.168135119197744,
2025-02-20,OFFC-001,A4 Paper Ream,15.0,13.881085918997377,
2025-02-20,MUSC-002,DJ Headphones,16.0,13.95743012505338,
2025-02-20,HOMK-003,Cutting Board,12.0,13.841488583379016,
2025-02-20,MOVI-003,Popcorn Maker,15.0,14.31611494122971,
2025-02-20,MOVI-002,Streaming Voucher,13.0,14.616421762009402,
2025-02-20,MOVI-001,Action DVD Pack,15.0,13.035988236833436,
2025-02-20,JWLY-003,Pearl Bracelet,14.0,14.700057979927204,
2025-02-20,JWLY-002,Gold Earrings,15.0,13.3593323494993,
2025-02-20,JWLY-001,Silver Necklace,14.0,14.15045125717309,
2025-02-20,OUTD-003,Hiking Socks 3-Pack,13.0,13.67559274405814,
2025-02-20,MUSC-001,Acoustic Guitar,14.0,14.142153137471922,
2025-02-20,PCAR-001,Electric Toothbrush,16.0,13.8600924029776,
2025-02-20,TOYS-003,Jigsaw Puzzle 500pc,11.0,14.353821876489969,
2025-02-20,PCAR-003,Shampoo 400ml,13.0,14.46267640514626,
2025-02-20,HOMK-002,Knife Set 5pc,13.0,13.065010365353343,
2025-02-20,TOYS-002,Remote Control Car,15.0,13.434370484471629,
2025-02-20,TOYS-001,Building Blocks Set,16.0,13.558971515123284,
2025-02-20,TOOL-003,Adjustable Wrench,12.0,13.47015477151868,
2025-02-20,TOOL-001,Screwdriver Set,16.0,14.56973417984101,
2025-02-20,SPRT-003,Resistance Bands,15.0,14.980906974166157,
2025-02-20,SPRT-002,Dumbbell Pair 5kg,13.0,13.576732610510495,
2025-02-20,SPRT-001,Yoga Mat,13.0,13.683777423836492,
2025-02-20,SOFT-003,VPN Subscription,13.0,13.392506767046534,
2025-02-20,SOFT-002,Office Suite,13.0,13.192613386468627,
2025-02-20,PETS-003,Pet Collar,14.0,13.64996224278503,
2025-02-20,PETS-002,Cat Litter 5kg,15.0,13.569461720406624,
2025-02-20,PETS-001,Dry Dog Food 2kg,11.0,13.359872389776536,
2025-02-20,PCAR-002,Razor 5-Blade,15.0,14.121097516821834,
2025-02-20,HOMK-001,Non-stick Pan 28cm,14.0,13.802588756914169,
2025-02-20,APPL-001,Air Fryer 5L,13.0,12.942002776060033,
2025-02-20,HLTH-002,Digital Thermometer,14.0,15.001652312841207,
2025-02-20,BOOK-003,Self-Help Guide,14.0,13.525816343435933,
2025-02-20,BOOK-001,Fiction Novel,12.0,14.313161628221785,
2025-02-20,BEAU-003,Hair Serum 100ml,15.0,15.469867356652228,
2025-02-20,BEAU-002,Lipstick Set,16.0,14.58950260108999,
2025-02-20,BEAU-001,Face Moisturiser,16.0,14.299633617920833,
2025-02-20,CLTH-001,Denim Jacket,11.0,10.94693321437838,
2025-02-20,BABY-003,Baby Wipes 80ct,13.0,13.619772041836562,
2025-02-20,BABY-001,Baby Monitor,14.0,13.136543276064714,
2025-02-20,AUTO-003,Car Seat Organiser,13.0,13.741061729073778,
2025-02-20,AUTO-002,Tyre Inflator,16.0,14.344971741967116,
2025-02-20,AUTO-001,Dash Cam HD,14.0,13.422155057913145,
2025-02-20,APPL-003,Hand Blender,13.0,13.798860308697304,
2025-02-20,APPL-002,Microwave Oven 20L,14.0,14.294047744281873,
2025-02-20,BABY-002,Nappy Pack 40,15.0,13.530171961111352,
2025-02-20,CLTH-002,Cotton T-Shirt,9.0,10.505769867267915,
2025-02-20,HLTH-003,First Aid Kit,16.0,14.5005079719149,
2025-02-20,DIY0-001,Power Drill,15.0,13.351496998642824,
2025-02-20,HLTH-001,Vitamin C 60 Tablets,14.0,14.573624475079091,
2025-02-20,GROC-003,Pasta 500g,17.0,19.20742166243513,
2025-02-20,GROC-002,Cooking Oil 1L,23.0,19.950759693608127,
2025-02-20,GROC-001,Ground Coffee 500g,22.0,19.667250570928083,
2025-02-20,CLTH-003,Formal Trousers,10.0,10.847371737849333,
2025-02-20,GRDN-002,Plant Pots Set,13.0,12.285602391869045,
2025-02-20,GRDN-001,Garden Hose 20m,16.0,13.61849095911794,
2025-02-20,GRDN-003,Pruning Shears,11.0,13.399805119989704,
2025-02-20,FURN-002,Bookshelf 5-Tier,13.0,13.535750056828896,
2025-02-20,FURN-001,Office Chair,12.0,14.70831538221308,
2025-02-20,ELEC-003,Wireless Charger,9.0,8.338390131924031,
2025-02-20,ELEC-002,USB-C Hub 7-Port,8.0,8.517419016392592,
2025-02-20,ELEC-001,Bluetooth Speaker,7.0,8.328347926491244,
2025-02-20,DIY0-003,Adhesive Tape Pack,14.0,13.678710065787374,
2025-02-20,DIY0-002,Sandpaper Pack,13.0,14.683635754687716,
2025-02-20,FURN-003,Bedside Table,16.0,14.579664180415463,
2025-02-21,OUTD-001,Camping Tent 2P,16.0,13.155278499562067,
2025-02-21,OFFC-003,Desk Organiser,13.0,14.082147581739282,
2025-02-21,OFFC-002,Ballpoint Pens 10pk,13.0,14.562597938139383,
2025-02-21,OFFC-001,A4 Paper Ream,12.0,13.256100349314805,
2025-02-21,MUSC-003,Digital Piano,14.0,13.630230399194383,
2025-02-21,MUSC-002,DJ Headphones,12.0,13.649096124406093,
2025-02-21,HOMK-003,Cutting Board,14.0,13.716478416004708,
2025-02-21,MOVI-003,Popcorn Maker,15.0,14.41960605520345,
2025-02-21,MOVI-002,Streaming Voucher,15.0,13.597064342275925,
2025-02-21,MOVI-001,Action DVD Pack,15.0,13.122055310571463,
2025-02-21,JWLY-003,Pearl Bracelet,12.0,14.459581417011044,
2025-02-21,JWLY-002,Gold Earrings,15.0,13.68556364468188,
2025-02-21,JWLY-001,Silver Necklace,11.0,14.399621473237367,
2025-02-21,OUTD-002,Sleeping Bag,10.0,13.812234936765492,
2025-02-21,MUSC-001,Acoustic Guitar,12.0,13.456447958661476,
2025-02-21,OUTD-003,Hiking Socks 3-Pack,11.0,13.721393322633812,
2025-02-21,SOFT-003,VPN Subscription,16.0,13.30555831022121,
2025-02-21,PCAR-002,Razor 5-Blade,15.0,14.013804475532469,
2025-02-21,HOMK-002,Knife Set 5pc,10.0,13.584251123250198,
2025-02-21,TOYS-002,Remote Control Car,16.0,14.12760515650571,
2025-02-21,TOYS-001,Building Blocks Set,16.0,13.886021436812625,
2025-02-21,TOOL-003,Adjustable Wrench,13.0,13.854725941365766,
2025-02-21,TOOL-001,Screwdriver Set,15.0,14.231617635770938,
2025-02-21,SPRT-003,Resistance Bands,15.0,14.027811412899451,
2025-02-21,SPRT-002,Dumbbell Pair 5kg,12.0,14.17040910007116,
2025-02-21,SPRT-001,Yoga Mat,14.0,13.683249682070812,
2025-02-21,SOFT-002,Office Suite,16.0,13.20205339394676,
2025-02-21,PETS-003,Pet Collar,14.0,14.286829874444464,
2025-02-21,PETS-002,Cat Litter 5kg,14.0,14.126441773418088,
2025-02-21,PETS-001,Dry Dog Food 2kg,13.0,14.301014038635651,
2025-02-21,PCAR-003,Shampoo 400ml,14.0,13.257564521860491,
2025-02-21,PCAR-001,Electric Toothbrush,11.0,13.774026490444744,
2025-02-21,TOYS-003,Jigsaw Puzzle 500pc,12.0,14.188565501599395,
2025-02-21,HOMK-001,Non-stick Pan 28cm,12.0,13.628277303037596,
2025-02-21,HLTH-002,Digital Thermometer,13.0,13.652910262871549,
2025-02-21,BOOK-003,Self-Help Guide,16.0,13.968773817792997,
2025-02-21,BOOK-001,Fiction Novel,15.0,14.879246643495302,
2025-02-21,BEAU-003,Hair Serum 100ml,14.0,13.554874895597958,
2025-02-21,BEAU-002,Lipstick Set,15.0,14.4674258962234,
2025-02-21,BEAU-001,Face Moisturiser,13.0,13.760932718947211,
2025-02-21,BABY-002,Nappy Pack 40,12.0,14.299525423699745,
2025-02-21,BABY-001,Baby Monitor,11.0,12.91542054241139,
2025-02-21,AUTO-003,Car Seat Organiser,15.0,13.250887346023523,
2025-02-21,AUTO-002,Tyre Inflator,15.0,14.739217630191533,
2025-02-21,AUTO-001,Dash Cam HD,14.0,12.077996944178302,
2025-02-21,APPL-003,Hand Blender,15.0,14.62295283843827,
2025-02-21,APPL-002,Microwave Oven 20L,14.0,14.100422039175273,
2025-02-21,APPL-001,Air Fryer 5L,15.0,13.317764826375036,
2025-02-21,HLTH-003,First Aid Kit,14.0,13.672159821756388,
2025-02-21,CLTH-001,Denim Jacket,13.0,10.397919551970617,
2025-02-21,CLTH-002,Cotton T-Shirt,9.0,10.686866002970143,
2025-02-21,BABY-003,Baby Wipes 80ct,14.0,13.879959416251076,
2025-02-21,DIY0-001,Power Drill,15.0,13.341484553873473,
2025-02-21,CLTH-003,Formal Trousers,11.0,10.933812350240288,
2025-02-21,GROC-003,Pasta 500g,16.0,19.299941514594977,
2025-02-21,GROC-002,Cooking Oil 1L,21.0,19.381115209718143,
2025-02-21,GROC-001,Ground Coffee 500g,23.0,20.271148666152182,
2025-02-21,GRDN-003,Pruning Shears,11.0,13.947525598648989,
2025-02-21,GRDN-002,Plant Pots Set,10.0,12.516144530445708,
2025-02-21,GRDN-001,Garden Hose 20m,14.0,14.137934790099438,
2025-02-21,FURN-003,Bedside Table,11.0,12.97522586599588,
2025-02-21,HLTH-001,Vitamin C 60 Tablets,15.0,15.004040491841344,
2025-02-21,FURN-001,Office Chair,13.0,14.0103739156021,
2025-02-21,ELEC-003,Wireless Charger,9.0,8.4952109605203,
2025-02-21,ELEC-002,USB-C Hub 7-Port,9.0,8.438774602623585,
2025-02-21,ELEC-001,Bluetooth Speaker,7.0,7.871307440884247,
2025-02-21,DIY0-003,Adhesive Tape Pack,11.0,12.666368099529931,
2025-02-21,DIY0-002,Sandpaper Pack,15.0,14.106636178113868,
2025-02-21,FURN-002,Bookshelf 5-Tier,16.0,14.117797459802006,
2025-02-22,OUTD-003,Hiking Socks 3-Pack,12.0,13.622768883405826,
2025-02-22,OUTD-002,Sleeping Bag,12.0,13.368585032815217,
2025-02-22,OUTD-001,Camping Tent 2P,14.0,12.94383436602724,
2025-02-22,OFFC-003,Desk Organiser,13.0,14.860544956994287,
2025-02-22,OFFC-002,Ballpoint Pens 10pk,15.0,13.986195438953732,
2025-02-22,OFFC-001,A4 Paper Ream,11.0,13.255890279783683,
2025-02-22,MUSC-003,Digital Piano,11.0,14.388531035031274,
2025-02-22,MUSC-002,DJ Headphones,15.0,13.726083189299686,
2025-02-22,MOVI-001,Action DVD Pack,11.0,14.005948271361444,
2025-02-22,MOVI-003,Popcorn Maker,15.0,13.995478660537811,
2025-02-22,MOVI-002,Streaming Voucher,14.0,13.72197937116227,
2025-02-22,JWLY-003,Pearl Bracelet,14.0,14.642169312277325,
2025-02-22,JWLY-002,Gold Earrings,13.0,13.003631936451066,
2025-02-22,JWLY-001,Silver Necklace,14.0,14.023791969872809,
2025-02-22,HOMK-003,Cutting Board,15.0,13.783785320244926,
2025-02-22,MUSC-001,Acoustic Guitar,16.0,14.068922166937984,
2025-02-22,PCAR-001,Electric Toothbrush,13.0,13.438495332341024,
2025-02-22,HOMK-002,Knife Set 5pc,15.0,12.87274891187345,
2025-02-22,PCAR-003,Shampoo 400ml,14.0,13.430229488205152,
2025-02-22,TOYS-003,Jigsaw Puzzle 500pc,13.0,14.340986724463486,
2025-02-22,TOYS-002,Remote Control Car,13.0,14.493462133263687,
2025-02-22,TOYS-001,Building Blocks Set,15.0,13.972631147213658,
2025-02-22,TOOL-003,Adjustable Wrench,13.0,13.508545414338474,
2025-02-22,TOOL-001,Screwdriver Set,16.0,13.374291801995897,
2025-02-22,SPRT-003,Resistance Bands,15.0,13.85414650088141,
2025-02-22,SPRT-002,Dumbbell Pair 5kg,12.0,14.57179230527912,
2025-02-22,SPRT-001,Yoga Mat,15.0,13.769290021786858,
2025-02-22,SOFT-003,VPN Subscription,11.0,13.334214744851815,
2025-02-22,SOFT-002,Office Suite,11.0,13.115340770151228,
2025-02-22,PETS-003,Pet Collar,16.0,13.39917620754928,
2025-02-22,PETS-002,Cat Litter 5kg,11.0,13.406056769730828,
2025-02-22,PETS-001,Dry Dog Food 2kg,12.0,13.39466062437135,
2025-02-22,PCAR-002,Razor 5-Blade,16.0,13.916146417812593,
2025-02-22,HOMK-001,Non-stick Pan 28cm,15.0,12.790035311948758,
2025-02-22,APPL-001,Air Fryer 5L,16.0,12.922293531981689,
2025-02-22,HLTH-002,Digital Thermometer,12.0,13.419212121839994,
2025-02-22,BOOK-003,Self-Help Guide,16.0,13.717566155389587,
2025-02-22,BOOK-001,Fiction Novel,16.0,14.350944318338325,
2025-02-22,BEAU-003,Hair Serum 100ml,15.0,15.236209307247051,
2025-02-22,BEAU-002,Lipstick Set,11.0,14.593887912867018,
2025-02-22,BEAU-001,Face Moisturiser,17.0,14.241484242059167,
2025-02-22,CLTH-001,Denim Jacket,13.0,11.368766306942256,
2025-02-22,BABY-003,Baby Wipes 80ct,15.0,13.908799043960173,
2025-02-22,BABY-001,Baby Monitor,14.0,13.723080851419256,
2025-02-22,AUTO-003,Car Seat Organiser,11.0,14.240856523295175,
2025-02-22,AUTO-002,Tyre Inflator,12.0,14.074654723689193,
2025-02-22,AUTO-001,Dash Cam HD,12.0,13.23974657318376,
2025-02-22,APPL-003,Hand Blender,11.0,14.71767639036604,
2025-02-22,APPL-002,Microwave Oven 20L,17.0,13.435730177047304,
2025-02-22,BABY-002,Nappy Pack 40,13.0,13.414037584404715,
2025-02-22,CLTH-002,Cotton T-Shirt,12.0,11.050663735872234,
2025-02-22,HLTH-003,First Aid Kit,14.0,14.852395991959966,
2025-02-22,DIY0-001,Power Drill,10.0,12.60081105197464,
2025-02-22,HLTH-001,Vitamin C 60 Tablets,16.0,14.722652601625304,
2025-02-22,GROC-003,Pasta 500g,16.0,21.011797730326062,
2025-02-22,GROC-002,Cooking Oil 1L,23.0,20.205698611187064,
2025-02-22,GROC-001,Ground Coffee 500g,19.0,19.43227962410791,
2025-02-22,CLTH-003,Formal Trousers,11.0,10.857398920001138,
2025-02-22,GRDN-002,Plant Pots Set,14.0,12.804322472748405,
2025-02-22,GRDN-001,Garden Hose 20m,16.0,14.234135864059622,
